postcodes,district,county,district_county,domestic,not_domestic,industry,agriculture
7009,Évora,Évora,Évora_Évora,0.8556797583081569,0.11510574018126887,0.01622356495468278,0.012990936555891236
7200,Évora,Évora,Évora_Évora,0.8556797583081569,0.11510574018126887,0.01622356495468278,0.012990936555891236
7050,Évora,Montemor-o-Novo,Évora_Montemor-o-Novo,0.836456400742115,0.11753246753246753,0.019851576994434135,0.0261595547309833
7490,Évora,Mora,Évora_Mora,0.882515168229454,0.09211252068394926,0.007997793712079426,0.017374517374517374
7240,Évora,Mourão,Évora_Mourão,0.8575788402848423,0.11037639877924721,0.014750762970498476,0.017293997965412006
7244,Évora,Mourão,Évora_Mourão,0.8575788402848423,0.11037639877924721,0.014750762970498476,0.017293997965412006
7220,Évora,Portel,Évora_Portel,0.9059583632447954,0.06413017468293851,0.016511127063890883,0.01340033500837521
7200,Évora,Redondo,Évora_Redondo,0.8778149386845039,0.08428093645484949,0.018283166109253065,0.019620958751393535
7170,Évora,Redondo,Évora_Redondo,0.8778149386845039,0.08428093645484949,0.018283166109253065,0.019620958751393535
7200,Évora,Reguengos de Monsaraz,Évora_Reguengos de Monsaraz,0.8651748251748252,0.10643356643356644,0.015804195804195804,0.012587412587412588
2965,Évora,Vendas Novas,Évora_Vendas Novas,0.8756225985484559,0.09420805464636403,0.017219296997296143,0.012950049807883878
7080,Évora,Vendas Novas,Évora_Vendas Novas,0.8756225985484559,0.09420805464636403,0.017219296997296143,0.012950049807883878
7090,Évora,Viana do Alentejo,Évora_Viana do Alentejo,0.877431388222755,0.0804689581667999,0.01598721023181455,0.026112443378630428
7160,Évora,Vila Viçosa,Évora_Vila Viçosa,0.8524623115577891,0.10954773869346734,0.021306532663316582,0.016683417085427137
8200,Faro,Albufeira,Faro_Albufeira,0.8047568135351603,0.17573574925440327,0.012154633954195039,0.007352803256241443
8201,Faro,Albufeira,Faro_Albufeira,0.8047568135351603,0.17573574925440327,0.012154633954195039,0.007352803256241443
8203,Faro,Albufeira,Faro_Albufeira,0.8047568135351603,0.17573574925440327,0.012154633954195039,0.007352803256241443
8970,Faro,Alcoutim,Faro_Alcoutim,0.8363440280399029,0.1366945268266379,0.011323806956052845,0.015637638177406307
8670,Faro,Aljezur,Faro_Aljezur,0.861999690928759,0.11528357286354506,0.01483541956420955,0.007881316643486324
8950,Faro,Castro Marim,Faro_Castro Marim,0.8799138395261172,0.09434571890145396,0.01615508885298869,0.009585352719439957
8954,Faro,Castro Marim,Faro_Castro Marim,0.8799138395261172,0.09434571890145396,0.01615508885298869,0.009585352719439957
8009,Faro,Faro,Faro_Faro,0.8497608285425902,0.12500548558388555,0.014723307148812918,0.010510378724711458
8005,Faro,Faro,Faro_Faro,0.8497608285425902,0.12500548558388555,0.014723307148812918,0.010510378724711458
8000,Faro,Faro,Faro_Faro,0.8497608285425902,0.12500548558388555,0.014723307148812918,0.010510378724711458
8004,Faro,Faro,Faro_Faro,0.8497608285425902,0.12500548558388555,0.014723307148812918,0.010510378724711458
8400,Faro,Lagoa,Faro_Lagoa ,0.8332988795634019,0.1471038160995576,0.01405713813205441,0.0055401662049861505
8401,Faro,Lagoa,Faro_Lagoa ,0.8332988795634019,0.1471038160995576,0.01405713813205441,0.0055401662049861505
8600,Faro,Lagos,Faro_Lagos,0.833721607454863,0.1477577169481654,0.013541059988351775,0.004979615608619685
8601,Faro,Lagos,Faro_Lagos,0.833721607454863,0.1477577169481654,0.013541059988351775,0.004979615608619685
8604,Faro,Lagos,Faro_Lagos,0.833721607454863,0.1477577169481654,0.013541059988351775,0.004979615608619685
8135,Faro,Loulé,Faro_Loulé,0.8305560975609757,0.14532682926829268,0.015102439024390244,0.009014634146341464
8100,Faro,Loulé,Faro_Loulé,0.8305560975609757,0.14532682926829268,0.015102439024390244,0.009014634146341464
8136,Faro,Loulé,Faro_Loulé,0.8305560975609757,0.14532682926829268,0.015102439024390244,0.009014634146341464
8104,Faro,Loulé,Faro_Loulé,0.8305560975609757,0.14532682926829268,0.015102439024390244,0.009014634146341464
8125,Faro,Loulé,Faro_Loulé,0.8305560975609757,0.14532682926829268,0.015102439024390244,0.009014634146341464
8550,Faro,Monchique,Faro_Monchique,0.8622807017543859,0.11184210526315788,0.01118421052631579,0.014692982456140351
8700,Faro,Olhão,Faro_Olhão,0.8750455373406194,0.09614174532207319,0.013346580559695315,0.015466136777612187
8500,Faro,Portimão,Faro_Portimão,0.8536503149117359,0.12899849197196842,0.01373192584050386,0.0036192672757917148
8501,Faro,Portimão,Faro_Portimão,0.8536503149117359,0.12899849197196842,0.01373192584050386,0.0036192672757917148
8150,Faro,São Brás de Alportel,Faro_São Brás de Alportel,0.8725277529666965,0.10922546892943728,0.010845986984815618,0.007400791119050658
8365,Faro,Silves,Faro_Silves,0.8573163327261688,0.10628139316663908,0.017718165259148867,0.018684108848043276
8375,Faro,Silves,Faro_Silves,0.8573163327261688,0.10628139316663908,0.017718165259148867,0.018684108848043276
8300,Faro,Silves,Faro_Silves,0.8573163327261688,0.10628139316663908,0.017718165259148867,0.018684108848043276
8800,Faro,Tavira,Faro_Tavira,0.8440485499609016,0.12752864379696055,0.015095365994628226,0.013327440247509606
8801,Faro,Tavira,Faro_Tavira,0.8440485499609016,0.12752864379696055,0.015095365994628226,0.013327440247509606
8804,Faro,Tavira,Faro_Tavira,0.8440485499609016,0.12752864379696055,0.015095365994628226,0.013327440247509606
8650,Faro,Vila do Bispo,Faro_Vila do Bispo,0.8082453051643191,0.1722417840375587,0.012470657276995305,0.00704225352112676
8900,Faro,Vila Real de Santo António,Faro_Vila Real de Santo António,0.8822225011505794,0.09886615622777288,0.013681435923183131,0.005229906698464499
3570,Guarda,Aguiar da Beira,Guarda_Aguiar da Beira,0.8492257538712307,0.11797066014669928,0.013854930725346373,0.018948655256723717
6355,Guarda,Almeida,Guarda_Almeida,0.8935926773455377,0.08152173913043477,0.014588100686498856,0.010297482837528604
6350,Guarda,Almeida,Guarda_Almeida,0.8935926773455377,0.08152173913043477,0.014588100686498856,0.010297482837528604
6360,Guarda,Celorico da Beira,Guarda_Celorico da Beira,0.8850574712643678,0.0941890166028097,0.012132822477650063,0.008620689655172415
6440,Guarda,Figueira de Castelo Rodrigo,Guarda_Figueira de Castelo Rodrigo,0.8691449814126393,0.09516728624535316,0.015799256505576207,0.019888475836431226
6370,Guarda,Fornos de Algodres,Guarda_Fornos de Algodres,0.87323600973236,0.10802919708029197,0.01046228710462287,0.008272506082725062
6290,Guarda,Gouveia,Guarda_Gouveia,0.8849403122130395,0.09733700642791553,0.01019283746556474,0.007529843893480257
6294,Guarda,Gouveia,Guarda_Gouveia,0.8849403122130395,0.09733700642791553,0.01019283746556474,0.007529843893480257
6300,Guarda,Guarda,Guarda_Guarda,0.8680287675711017,0.1059496567505721,0.015854854527623405,0.010134030728996404
6301,Guarda,Guarda,Guarda_Guarda,0.8680287675711017,0.1059496567505721,0.015854854527623405,0.010134030728996404
6260,Guarda,Manteigas,Guarda_Manteigas,0.9050218340611353,0.07787481804949054,0.01601164483260553,0.001091703056768559
6264,Guarda,Manteigas,Guarda_Manteigas,0.9050218340611353,0.07787481804949054,0.01601164483260553,0.001091703056768559
6430,Guarda,Mêda,Guarda_Meda,0.8761377127028096,0.09873367629600317,0.01563118322121092,0.009497427779976256
6400,Guarda,Pinhel,Guarda_Pinhel,0.8849621348719797,0.08354369515566774,0.01923308089914653,0.012261089073205915
6320,Guarda,Sabugal,Guarda_Sabugal,0.9010914971028164,0.06818488074383507,0.01266675650181916,0.018056865651529443
6250,Guarda,Sabugal,Guarda_Sabugal,0.9010914971028164,0.06818488074383507,0.01266675650181916,0.018056865651529443
6324,Guarda,Sabugal,Guarda_Sabugal,0.9010914971028164,0.06818488074383507,0.01266675650181916,0.018056865651529443
6270,Guarda,Seia,Guarda_Seia,0.8661855442926398,0.11018069634200088,0.010962979286029087,0.0126707800793301
6274,Guarda,Seia,Guarda_Seia,0.8661855442926398,0.11018069634200088,0.010962979286029087,0.0126707800793301
6285,Guarda,Seia,Guarda_Seia,0.8661855442926398,0.11018069634200088,0.010962979286029087,0.0126707800793301
6420,Guarda,Trancoso,Guarda_Trancoso,0.8783899865014112,0.09596269480917904,0.014971162105779852,0.010676156583629894
3640,Guarda,Trancoso,Guarda_Trancoso,0.8783899865014112,0.09596269480917904,0.014971162105779852,0.010676156583629894
6424,Guarda,Trancoso,Guarda_Trancoso,0.8783899865014112,0.09596269480917904,0.014971162105779852,0.010676156583629894
5150,Guarda,Vila Nova de Foz Côa,Guarda_Vila Nova de Foz Côa,0.8870392390011891,0.08590963139120095,0.017835909631391204,0.009215219976218787
5155,Guarda,Vila Nova de Foz Côa,Guarda_Vila Nova de Foz Côa,0.8870392390011891,0.08590963139120095,0.017835909631391204,0.009215219976218787
9980,Ilha do Corvo,Corvo,Ilha do Corvo_Corvo,0.6596491228070175,0.3192982456140351,0.014035087719298246,0.007017543859649123
9900,Ilha do Faial,Horta,Ilha do Faial_Horta,0.8271812080536913,0.14980824544582935,0.014261744966442953,0.008748801534036434
9901,Ilha do Faial,Horta,Ilha do Faial_Horta,0.8271812080536913,0.14980824544582935,0.014261744966442953,0.008748801534036434
9904,Ilha do Faial,Horta,Ilha do Faial_Horta,0.8271812080536913,0.14980824544582935,0.014261744966442953,0.008748801534036434
9960,Ilha das Flores,Lajes das Flores,Ilha das Flores_Lajes das Flores,0.7591078066914497,0.21189591078066913,0.026765799256505574,0.0022304832713754648
9970,Ilha das Flores,Santa Cruz das Flores,Ilha das Flores_Santa Cruz das Flores,0.7925989672977624,0.18072289156626506,0.02323580034423408,0.0034423407917383822
9880,Ilha da Graciosa,Santa Cruz da Graciosa,Ilha da Graciosa_Santa Cruz da Graciosa,0.8360060514372163,0.13494704992435702,0.020574886535552193,0.008472012102874432
9370,Ilha da Madeira,Calheta_Madeira,Ilha da Madeira_Calheta ,0.8605927552140504,0.0991584339553604,0.015367727771679471,0.024881083058909622
9374,Ilha da Madeira,Calheta_Madeira,Ilha da Madeira_Calheta ,0.8605927552140504,0.0991584339553604,0.015367727771679471,0.024881083058909622
9385,Ilha da Madeira,Calheta_Madeira,Ilha da Madeira_Calheta ,0.8605927552140504,0.0991584339553604,0.015367727771679471,0.024881083058909622
9300,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.8673860076575008,0.0985729202923773,0.010929342151061606,0.023111729899060213
9304,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.8673860076575008,0.0985729202923773,0.010929342151061606,0.023111729899060213
9030,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.8673860076575008,0.0985729202923773,0.010929342151061606,0.023111729899060213
9325,Ilha da Madeira,Câmara de Lobos,Ilha da Madeira_Câmara de Lobos,0.8673860076575008,0.0985729202923773,0.010929342151061606,0.023111729899060213
9050,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9054,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9060,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9004,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9000,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9064,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9020,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9024,Ilha da Madeira,Funchal,Ilha da Madeira_Funchal,0.8267705976028833,0.16060682256307102,0.009169390662978795,0.003453189171066969
9200,Ilha da Madeira,Machico,Ilha da Madeira_Machico,0.8474974175978964,0.12010517419476006,0.012865057751901587,0.019532350455441824
9225,Ilha da Madeira,Machico,Ilha da Madeira_Machico,0.8474974175978964,0.12010517419476006,0.012865057751901587,0.019532350455441824
9360,Ilha da Madeira,Ponta do Sol,Ilha da Madeira_Ponta do Sol,0.8468767274737424,0.0947116270499355,0.017873594988022847,0.04053805048829924
9270,Ilha da Madeira,Porto Moniz,Ilha da Madeira_Porto Moniz,0.8121267799724391,0.1483693155718879,0.007349563619660083,0.03215434083601286
9350,Ilha da Madeira,Ribeira Brava,Ilha da Madeira_Ribeira Brava,0.8639944713199723,0.10628887353144437,0.0110573600552868,0.018659295093296474
9135,Ilha da Madeira,Santa Cruz,Ilha da Madeira_Santa Cruz,0.8726808281796181,0.10692838576678318,0.010441875056018643,0.009948910997579994
9125,Ilha da Madeira,Santa Cruz,Ilha da Madeira_Santa Cruz,0.8726808281796181,0.10692838576678318,0.010441875056018643,0.009948910997579994
9100,Ilha da Madeira,Santa Cruz,Ilha da Madeira_Santa Cruz,0.8726808281796181,0.10692838576678318,0.010441875056018643,0.009948910997579994
9230,Ilha da Madeira,Santana,Ilha da Madeira_Santana,0.8397534668721109,0.11363636363636363,0.0075115562403697995,0.03909861325115562
9240,Ilha da Madeira,São Vicente,Ilha da Madeira_São Vicente,0.8341208654563542,0.11365332006963443,0.010942551604078588,0.04128326286993285
9930,Ilha do Pico,Lajes do Pico,Ilha do Pico_Lajes do Pico,0.8517851785178518,0.11251125112511251,0.03300330033003301,0.0027002700270027003
9934,Ilha do Pico,Lajes do Pico,Ilha do Pico_Lajes do Pico,0.8517851785178518,0.11251125112511251,0.03300330033003301,0.0027002700270027003
9950,Ilha do Pico,Madalena,Ilha do Pico_Madalena,0.8131546894031668,0.1456760048721072,0.03629719853836784,0.0048721071863581
9940,Ilha do Pico,São Roque do Pico,Ilha do Pico_São Roque do Pico,0.8331503841931943,0.11928283937065495,0.04500548847420417,0.0025612879619465786
9944,Ilha do Pico,São Roque do Pico,Ilha do Pico_São Roque do Pico,0.8331503841931943,0.11928283937065495,0.04500548847420417,0.0025612879619465786
9400,Ilha de Porto Santo,Porto Santo,Ilha de Porto Santo_Porto Santo,0.8615952429772402,0.12610211195407012,0.00799671929464835,0.00430592577404142
9580,Ilha de Santa Maria,Vila do Porto,Ilha de Santa Maria_Vila do Porto,0.8343434343434344,0.13914141414141415,0.01818181818181818,0.008333333333333333
9850,Ilha de São Jorge,Calheta_Azores,Ilha de São Jorge_Calheta ,0.876782884310618,0.10618066561014264,0.01386687797147385,0.003169572107765452
9875,Ilha de São Jorge,Calheta_Azores,Ilha de São Jorge_Calheta ,0.876782884310618,0.10618066561014264,0.01386687797147385,0.003169572107765452
9800,Ilha de São Jorge,Velas,Ilha de São Jorge_Velas,0.8390216154721274,0.1407849829351536,0.015927189988623434,0.004266211604095563
9804,Ilha de São Jorge,Velas,Ilha de São Jorge_Velas,0.8390216154721274,0.1407849829351536,0.015927189988623434,0.004266211604095563
9560,Ilha de São Miguel,Lagoa_Azores,Ilha de São Miguel_Lagoa ,0.8398729150119143,0.1283558379666402,0.02112787926926132,0.010643367752184274
9630,Ilha de São Miguel,Nordeste,Ilha de São Miguel_Nordeste,0.8500834724540902,0.130550918196995,0.011686143572621033,0.007679465776293823
9545,Ilha de São Miguel,Ponta Delgada,Ilha de São Miguel_Ponta Delgada,0.8335313722648893,0.1390523112592378,0.0184321112882191,0.008984205187653964
9500,Ilha de São Miguel,Ponta Delgada,Ilha de São Miguel_Ponta Delgada,0.8335313722648893,0.1390523112592378,0.0184321112882191,0.008984205187653964
9504,Ilha de São Miguel,Ponta Delgada,Ilha de São Miguel_Ponta Delgada,0.8335313722648893,0.1390523112592378,0.0184321112882191,0.008984205187653964
9555,Ilha de São Miguel,Ponta Delgada,Ilha de São Miguel_Ponta Delgada,0.8335313722648893,0.1390523112592378,0.0184321112882191,0.008984205187653964
9650,Ilha de São Miguel,Povoação,Ilha de São Miguel_Povoação,0.8453427065026363,0.12955059000753202,0.014812955059000753,0.010293748430831032
9675,Ilha de São Miguel,Povoação,Ilha de São Miguel_Povoação,0.8453427065026363,0.12955059000753202,0.014812955059000753,0.010293748430831032
9600,Ilha de São Miguel,Ribeira Grande,Ilha de São Miguel_Ribeira Grande,0.8499397045523063,0.11576725957190231,0.021781730479348806,0.012511305396442568
9625,Ilha de São Miguel,Ribeira Grande,Ilha de São Miguel_Ribeira Grande,0.8499397045523063,0.11576725957190231,0.021781730479348806,0.012511305396442568
9680,Ilha de São Miguel,Vila Franca do Campo,Ilha de São Miguel_Vila Franca do Campo,0.86312625250501,0.11482965931863728,0.011623246492985972,0.010420841683366733
9684,Ilha de São Miguel,Vila Franca do Campo,Ilha de São Miguel_Vila Franca do Campo,0.86312625250501,0.11482965931863728,0.011623246492985972,0.010420841683366733
9700,Ilha Terceira,Angra do Heroísmo,Ilha Terceira_Angra do Heroísmo,0.8383274467357866,0.13939842770878433,0.016691352398313774,0.005582773157115187
9701,Ilha Terceira,Angra do Heroísmo,Ilha Terceira_Angra do Heroísmo,0.8383274467357866,0.13939842770878433,0.016691352398313774,0.005582773157115187
9760,Ilha Terceira,Vila da Praia da Vitória,Ilha Terceira_Praia da Vitória,0.8619211776763254,0.12000372682381441,0.013043883350414608,0.005031212149445636
2460,Leiria,Alcobaça,Leiria_Alcobaça,0.8524459729993328,0.10579539038037061,0.025897027873312457,0.01586160874698424
2461,Leiria,Alcobaça,Leiria_Alcobaça,0.8524459729993328,0.10579539038037061,0.025897027873312457,0.01586160874698424
2475,Leiria,Alcobaça,Leiria_Alcobaça,0.8524459729993328,0.10579539038037061,0.025897027873312457,0.01586160874698424
2445,Leiria,Alcobaça,Leiria_Alcobaça,0.8524459729993328,0.10579539038037061,0.025897027873312457,0.01586160874698424
3250,Leiria,Alvaiázere,Leiria_Alvaiázere,0.8816949152542373,0.08338983050847457,0.014915254237288136,0.02
3254,Leiria,Alvaiázere,Leiria_Alvaiázere,0.8816949152542373,0.08338983050847457,0.014915254237288136,0.02
3260,Leiria,Alvaiázere,Leiria_Alvaiázere,0.8816949152542373,0.08338983050847457,0.014915254237288136,0.02
3240,Leiria,Ansião,Leiria_Ansião,0.8751658558160107,0.09752321981424149,0.015148164528969485,0.012162759840778418
2440,Leiria,Batalha,Leiria_Batalha,0.8427814029363784,0.11918841761827079,0.02375611745513866,0.014274061990212071
2495,Leiria,Batalha,Leiria_Batalha,0.8427814029363784,0.11918841761827079,0.02375611745513866,0.014274061990212071
2540,Leiria,Bombarral,Leiria_Bombarral,0.8593732322660935,0.10216087792736736,0.01798846023305804,0.020477429573481164
2500,Leiria,Caldas da Rainha,Leiria_Caldas da Rainha,0.8568989348727539,0.1150771065398271,0.017860530666449846,0.010163427920969184
2504,Leiria,Caldas da Rainha,Leiria_Caldas da Rainha,0.8568989348727539,0.1150771065398271,0.017860530666449846,0.010163427920969184
3280,Leiria,Castanheira de Pêra,Leiria_Castanheira de Pêra,0.8728236184708553,0.10333080999242997,0.01703255109765329,0.006813020439061317
3260,Leiria,Figueiró dos Vinhos,Leiria_Figueiró dos Vinhos,0.857197549770291,0.10643185298621746,0.010719754977029096,0.025650842266462484
2400,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2404,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2420,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2424,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2425,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2410,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2415,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2419,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2423,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2495,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2414,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2405,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2499,Leiria,Leiria,Leiria_Leiria,0.836213901927252,0.12884328493978095,0.02242598454802363,0.012516828584943419
2430,Leiria,Marinha Grande,Leiria_Marinha Grande,0.869256390705887,0.0986797223002528,0.027569324611742045,0.004494562382118062
2434,Leiria,Marinha Grande,Leiria_Marinha Grande,0.869256390705887,0.0986797223002528,0.027569324611742045,0.004494562382118062
2445,Leiria,Marinha Grande,Leiria_Marinha Grande,0.869256390705887,0.0986797223002528,0.027569324611742045,0.004494562382118062
2450,Leiria,Nazaré,Leiria_Nazaré,0.8827785817655571,0.09788185765030916,0.015326930667017496,0.004012629917116169
2510,Leiria,Óbidos,Leiria_Óbidos,0.8236874940013438,0.1327382666282753,0.030809098761877343,0.012765140608503695
3270,Leiria,Pedrógão Grande,Leiria_Pedrógão Grande,0.8631964425843579,0.0878890923358619,0.013863458017263929,0.035051007062516355
2525,Leiria,Peniche,Leiria_Peniche,0.8749733122678167,0.09552073103035996,0.01541483410905675,0.014091122592766557
2520,Leiria,Peniche,Leiria_Peniche,0.8749733122678167,0.09552073103035996,0.01541483410905675,0.014091122592766557
3100,Leiria,Pombal,Leiria_Pombal,0.8542328184704806,0.10682955707443087,0.01913244712340563,0.01977826812335181
3105,Leiria,Pombal,Leiria_Pombal,0.8542328184704806,0.10682955707443087,0.01913244712340563,0.01977826812335181
3104,Leiria,Pombal,Leiria_Pombal,0.8542328184704806,0.10682955707443087,0.01913244712340563,0.01977826812335181
2480,Leiria,Porto de Mós,Leiria_Porto de Mós,0.8598156745894255,0.10505162497401427,0.020788580139976438,0.014344120296583744
2485,Leiria,Porto de Mós,Leiria_Porto de Mós,0.8598156745894255,0.10505162497401427,0.020788580139976438,0.014344120296583744
2484,Leiria,Porto de Mós,Leiria_Porto de Mós,0.8598156745894255,0.10505162497401427,0.020788580139976438,0.014344120296583744
2580,Lisboa,Alenquer,Lisboa_Alenquer,0.8785538075787601,0.09758563513568164,0.018967120960892953,0.004893436324665345
2581,Lisboa,Alenquer,Lisboa_Alenquer,0.8785538075787601,0.09758563513568164,0.018967120960892953,0.004893436324665345
2584,Lisboa,Alenquer,Lisboa_Alenquer,0.8785538075787601,0.09758563513568164,0.018967120960892953,0.004893436324665345
2650,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2614,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2610,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2700,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2720,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2704,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2724,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2654,Lisboa,Amadora,Lisboa_Amadora,0.8916006790205028,0.09755328989499579,0.009849863281051465,9.758378482775446e-4
2630,Lisboa,Arruda dos Vinhos,Lisboa_Arruda dos Vinhos,0.8552941176470589,0.11869281045751634,0.021960784313725494,0.004052287581699347
2634,Lisboa,Arruda dos Vinhos,Lisboa_Arruda dos Vinhos,0.8552941176470589,0.11869281045751634,0.021960784313725494,0.004052287581699347
2065,Lisboa,Azambuja,Lisboa_Azambuja,0.8717491695697966,0.09470955197277808,0.017904885360123145,0.015636393097302113
2050,Lisboa,Azambuja,Lisboa_Azambuja,0.8717491695697966,0.09470955197277808,0.017904885360123145,0.015636393097302113
2054,Lisboa,Azambuja,Lisboa_Azambuja,0.8717491695697966,0.09470955197277808,0.017904885360123145,0.015636393097302113
2550,Lisboa,Cadaval,Lisboa_Cadaval,0.8841197256287674,0.08553315319060485,0.01465391810434421,0.015693203076283517
2755,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
2645,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
2649,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
2756,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
2775,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
2750,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
2765,Lisboa,Cascais,Lisboa_Cascais,0.8832323581115019,0.10372457307885487,0.011300853842290307,0.0017265193370165747
